id,reader,number,name,read_surat_link,download_surat_link,surat_time
,19,49,Surat  Al-Hujurat,https://www.quran.com/49,https://download.quranicaudio.com/quran/abdul_basit_murattal/049.mp3,08:24
,19,50,Surat  Qaf,https://www.quran.com/50,https://download.quranicaudio.com/quran/abdul_basit_murattal/050.mp3,08:15
,19,51,Surat  Adh-Dhariyat,https://www.quran.com/51,https://download.quranicaudio.com/quran/abdul_basit_murattal/051.mp3,08:57
,19,52,Surat  At-Tur,https://www.quran.com/52,https://download.quranicaudio.com/quran/abdul_basit_murattal/052.mp3,07:42
,19,53,Surat  An-Najm,https://www.quran.com/53,https://download.quranicaudio.com/quran/abdul_basit_murattal/053.mp3,08:30
,19,54,Surat  Al-Qamar,https://www.quran.com/54,https://download.quranicaudio.com/quran/abdul_basit_murattal/054.mp3,09:01
,19,55,Surat  Ar-Rahman,https://www.quran.com/55,https://download.quranicaudio.com/quran/abdul_basit_murattal/055.mp3,10:18
,19,56,Surat  Al-Waqi'ah,https://www.quran.com/56,https://download.quranicaudio.com/quran/abdul_basit_murattal/056.mp3,10:20
,19,57,Surat  Al-Hadid,https://www.quran.com/57,https://download.quranicaudio.com/quran/abdul_basit_murattal/057.mp3,13:22
,19,58,Surat  Al-Mujadila,https://www.quran.com/58,https://download.quranicaudio.com/quran/abdul_basit_murattal/058.mp3,11:17
,19,59,Surat  Al-Hashr,https://www.quran.com/59,https://download.quranicaudio.com/quran/abdul_basit_murattal/059.mp3,11:30
,19,60,Surat  Al-Mumtahanah,https://www.quran.com/60,https://download.quranicaudio.com/quran/abdul_basit_murattal/060.mp3,09:41
,19,61,Surat  As-Saf,https://www.quran.com/61,https://download.quranicaudio.com/quran/abdul_basit_murattal/061.mp3,05:15
,19,62,Surat  Al-Jumu'ah,https://www.quran.com/62,https://download.quranicaudio.com/quran/abdul_basit_murattal/062.mp3,04:11
,19,63,Surat  Al-Munafiqun,https://www.quran.com/63,https://download.quranicaudio.com/quran/abdul_basit_murattal/063.mp3,04:33
,19,64,Surat  At-Taghabun,https://www.quran.com/64,https://download.quranicaudio.com/quran/abdul_basit_murattal/064.mp3,05:52
,19,65,Surat  At-Talaq,https://www.quran.com/65,https://download.quranicaudio.com/quran/abdul_basit_murattal/065.mp3,07:10
,19,66,Surat  At-Tahrim,https://www.quran.com/66,https://download.quranicaudio.com/quran/abdul_basit_murattal/066.mp3,07:08
,19,67,Surat  Al-Mulk,https://www.quran.com/67,https://download.quranicaudio.com/quran/abdul_basit_murattal/067.mp3,08:13
,19,68,Surat  Al-Qalam,https://www.quran.com/68,https://download.quranicaudio.com/quran/abdul_basit_murattal/068.mp3,07:46
,19,69,Surat  Al-Haqqah,https://www.quran.com/69,https://download.quranicaudio.com/quran/abdul_basit_murattal/069.mp3,06:59
,19,70,Surat  Al-Ma'arij,https://www.quran.com/70,https://download.quranicaudio.com/quran/abdul_basit_murattal/070.mp3,05:50
,19,71,Surat  Nuh,https://www.quran.com/71,https://download.quranicaudio.com/quran/abdul_basit_murattal/071.mp3,05:55
,19,72,Surat  Al-Jinn,https://www.quran.com/72,https://download.quranicaudio.com/quran/abdul_basit_murattal/072.mp3,06:54
,19,73,Surat  Al-Muzzammil,https://www.quran.com/73,https://download.quranicaudio.com/quran/abdul_basit_murattal/073.mp3,04:57
,19,74,Surat  Al-Muddaththir,https://www.quran.com/74,https://download.quranicaudio.com/quran/abdul_basit_murattal/074.mp3,06:46
,19,75,Surat  Al-Qiyamah,https://www.quran.com/75,https://download.quranicaudio.com/quran/abdul_basit_murattal/075.mp3,04:12
,19,76,Surat  Al-Insan,https://www.quran.com/76,https://download.quranicaudio.com/quran/abdul_basit_murattal/076.mp3,06:06
,19,77,Surat  Al-Mursalat,https://www.quran.com/77,https://download.quranicaudio.com/quran/abdul_basit_murattal/077.mp3,04:46
,19,78,Surat  An-Naba,https://www.quran.com/78,https://download.quranicaudio.com/quran/abdul_basit_murattal/078.mp3,04:40
,19,79,Surat  An-Nazi'at,https://www.quran.com/79,https://download.quranicaudio.com/quran/abdul_basit_murattal/079.mp3,04:19
,19,80,Surat  'Abasa,https://www.quran.com/80,https://download.quranicaudio.com/quran/abdul_basit_murattal/080.mp3,03:33
,19,81,Surat  At-Takwir,https://www.quran.com/81,https://download.quranicaudio.com/quran/abdul_basit_murattal/081.mp3,02:28
,19,82,Surat  Al-Infitar,https://www.quran.com/82,https://download.quranicaudio.com/quran/abdul_basit_murattal/082.mp3,01:57
,19,83,Surat  Al-Mutaffifin,https://www.quran.com/83,https://download.quranicaudio.com/quran/abdul_basit_murattal/083.mp3,04:14
,19,84,Surat  Al-Inshiqaq,https://www.quran.com/84,https://download.quranicaudio.com/quran/abdul_basit_murattal/084.mp3,02:27
,19,85,Surat  Al-Buruj,https://www.quran.com/85,https://download.quranicaudio.com/quran/abdul_basit_murattal/085.mp3,02:24
,19,86,Surat  At-Tariq,https://www.quran.com/86,https://download.quranicaudio.com/quran/abdul_basit_murattal/086.mp3,01:32
,19,87,Surat  Al-A'la,https://www.quran.com/87,https://download.quranicaudio.com/quran/abdul_basit_murattal/087.mp3,01:44
,19,88,Surat  Al-Ghashiyah,https://www.quran.com/88,https://download.quranicaudio.com/quran/abdul_basit_murattal/088.mp3,02:09
,19,89,Surat  Al-Fajr,https://www.quran.com/89,https://download.quranicaudio.com/quran/abdul_basit_murattal/089.mp3,03:12
,19,90,Surat  Al-Balad,https://www.quran.com/90,https://download.quranicaudio.com/quran/abdul_basit_murattal/090.mp3,01:53
,19,91,Surat  Ash-Shams,https://www.quran.com/91,https://download.quranicaudio.com/quran/abdul_basit_murattal/091.mp3,01:24
,19,92,Surat  Al-Layl,https://www.quran.com/92,https://download.quranicaudio.com/quran/abdul_basit_murattal/092.mp3,01:52
,19,93,Surat  Ad-Duhaa,https://www.quran.com/93,https://download.quranicaudio.com/quran/abdul_basit_murattal/093.mp3,01:03
,19,94,Surat  Ash-Sharh,https://www.quran.com/94,https://download.quranicaudio.com/quran/abdul_basit_murattal/094.mp3,00:38
,19,95,Surat  At-Tin,https://www.quran.com/95,https://download.quranicaudio.com/quran/abdul_basit_murattal/095.mp3,00:49
,19,96,Surat  Al-'Alaq,https://www.quran.com/96,https://download.quranicaudio.com/quran/abdul_basit_murattal/096.mp3,01:41
,19,97,Surat  Al-Qadr,https://www.quran.com/97,https://download.quranicaudio.com/quran/abdul_basit_murattal/097.mp3,00:40
,19,98,Surat  Al-Bayyinah,https://www.quran.com/98,https://download.quranicaudio.com/quran/abdul_basit_murattal/098.mp3,02:03
,19,99,Surat  Az-Zalzalah,https://www.quran.com/99,https://download.quranicaudio.com/quran/abdul_basit_murattal/099.mp3,00:54
,19,100,Surat  Al-'Adiyat,https://www.quran.com/100,https://download.quranicaudio.com/quran/abdul_basit_murattal/100.mp3,00:57
,19,101,Surat  Al-Qari'ah,https://www.quran.com/101,https://download.quranicaudio.com/quran/abdul_basit_murattal/101.mp3,00:55
,19,102,Surat  At-Takathur,https://www.quran.com/102,https://download.quranicaudio.com/quran/abdul_basit_murattal/102.mp3,00:45
,19,103,Surat  Al-'Asr,https://www.quran.com/103,https://download.quranicaudio.com/quran/abdul_basit_murattal/103.mp3,00:22
,19,104,Surat  Al-Humazah,https://www.quran.com/104,https://download.quranicaudio.com/quran/abdul_basit_murattal/104.mp3,00:50
,19,105,Surat  Al-Fil,https://www.quran.com/105,https://download.quranicaudio.com/quran/abdul_basit_murattal/105.mp3,00:33
,19,106,Surat  Quraysh,https://www.quran.com/106,https://download.quranicaudio.com/quran/abdul_basit_murattal/106.mp3,00:29
,19,107,Surat  Al-Ma'un,https://www.quran.com/107,https://download.quranicaudio.com/quran/abdul_basit_murattal/107.mp3,00:38
,19,108,Surat  Al-Kawthar,https://www.quran.com/108,https://download.quranicaudio.com/quran/abdul_basit_murattal/108.mp3,00:18
,19,109,Surat  Al-Kafirun,https://www.quran.com/109,https://download.quranicaudio.com/quran/abdul_basit_murattal/109.mp3,00:40
,19,110,Surat  An-Nasr,https://www.quran.com/110,https://download.quranicaudio.com/quran/abdul_basit_murattal/110.mp3,00:27
,19,111,Surat  Al-Masad,https://www.quran.com/111,https://download.quranicaudio.com/quran/abdul_basit_murattal/111.mp3,00:32
,19,112,Surat  Al-Ikhlas,https://www.quran.com/112,https://download.quranicaudio.com/quran/abdul_basit_murattal/112.mp3,00:17
,19,113,Surat  Al-Falaq,https://www.quran.com/113,https://download.quranicaudio.com/quran/abdul_basit_murattal/113.mp3,00:28
,19,114,Surat  An-Nas,https://www.quran.com/114,https://download.quranicaudio.com/quran/abdul_basit_murattal/114.mp3,00:34
