id,reader,number,name,read_surat_link,download_surat_link,surat_time
,27,47,Surat  Muhammad,https://www.quran.com/47,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/047.mp3,09:40
,27,48,Surat  Al-Fath,https://www.quran.com/48,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/048.mp3,09:46
,27,49,Surat  Al-Hujurat,https://www.quran.com/49,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/049.mp3,16:26
,27,50,Surat  Qaf,https://www.quran.com/50,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/050.mp3,07:06
,27,51,Surat  Adh-Dhariyat,https://www.quran.com/51,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/051.mp3,06:39
,27,52,Surat  At-Tur,https://www.quran.com/52,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/052.mp3,08:12
,27,53,Surat  An-Najm,https://www.quran.com/53,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/053.mp3,07:30
,27,54,Surat  Al-Qamar,https://www.quran.com/54,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/054.mp3,05:49
,27,55,Surat  Ar-Rahman,https://www.quran.com/55,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/055.mp3,11:05
,27,56,Surat  Al-Waqi'ah,https://www.quran.com/56,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/056.mp3,13:08
,27,57,Surat  Al-Hadid,https://www.quran.com/57,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/057.mp3,10:10
,27,58,Surat  Al-Mujadila,https://www.quran.com/58,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/058.mp3,08:42
,27,59,Surat  Al-Hashr,https://www.quran.com/59,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/059.mp3,08:02
,27,60,Surat  Al-Mumtahanah,https://www.quran.com/60,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/060.mp3,05:59
,27,61,Surat  As-Saf,https://www.quran.com/61,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/061.mp3,03:37
,27,62,Surat  Al-Jumu'ah,https://www.quran.com/62,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/062.mp3,02:51
,27,63,Surat  Al-Munafiqun,https://www.quran.com/63,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/063.mp3,03:58
,27,64,Surat  At-Taghabun,https://www.quran.com/64,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/064.mp3,03:47
,27,65,Surat  At-Talaq,https://www.quran.com/65,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/065.mp3,04:21
,27,66,Surat  At-Tahrim,https://www.quran.com/66,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/066.mp3,04:09
,27,67,Surat  Al-Mulk,https://www.quran.com/67,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/067.mp3,08:12
,27,68,Surat  Al-Qalam,https://www.quran.com/68,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/068.mp3,05:52
,27,69,Surat  Al-Haqqah,https://www.quran.com/69,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/069.mp3,05:23
,27,70,Surat  Al-Ma'arij,https://www.quran.com/70,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/070.mp3,05:18
,27,71,Surat  Nuh,https://www.quran.com/71,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/071.mp3,03:18
,27,72,Surat  Al-Jinn,https://www.quran.com/72,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/072.mp3,03:57
,27,73,Surat  Al-Muzzammil,https://www.quran.com/73,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/073.mp3,04:03
,27,74,Surat  Al-Muddaththir,https://www.quran.com/74,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/074.mp3,05:30
,27,75,Surat  Al-Qiyamah,https://www.quran.com/75,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/075.mp3,03:26
,27,76,Surat  Al-Insan,https://www.quran.com/76,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/076.mp3,05:43
,27,77,Surat  Al-Mursalat,https://www.quran.com/77,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/077.mp3,05:25
,27,78,Surat  An-Naba,https://www.quran.com/78,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/078.mp3,04:06
,27,79,Surat  An-Nazi'at,https://www.quran.com/79,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/079.mp3,03:48
,27,80,Surat  'Abasa,https://www.quran.com/80,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/080.mp3,03:36
,27,81,Surat  At-Takwir,https://www.quran.com/81,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/081.mp3,02:48
,27,82,Surat  Al-Infitar,https://www.quran.com/82,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/082.mp3,02:18
,27,83,Surat  Al-Mutaffifin,https://www.quran.com/83,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/083.mp3,04:52
,27,84,Surat  Al-Inshiqaq,https://www.quran.com/84,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/084.mp3,02:30
,27,85,Surat  Al-Buruj,https://www.quran.com/85,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/085.mp3,02:31
,27,86,Surat  At-Tariq,https://www.quran.com/86,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/086.mp3,01:39
,27,87,Surat  Al-A'la,https://www.quran.com/87,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/087.mp3,01:23
,27,88,Surat  Al-Ghashiyah,https://www.quran.com/88,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/088.mp3,01:49
,27,89,Surat  Al-Fajr,https://www.quran.com/89,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/089.mp3,03:41
,27,90,Surat  Al-Balad,https://www.quran.com/90,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/090.mp3,01:37
,27,91,Surat  Ash-Shams,https://www.quran.com/91,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/091.mp3,01:13
,27,92,Surat  Al-Layl,https://www.quran.com/92,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/092.mp3,01:58
,27,93,Surat  Ad-Duhaa,https://www.quran.com/93,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/093.mp3,00:54
,27,94,Surat  Ash-Sharh,https://www.quran.com/94,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/094.mp3,00:37
