id,reader,number,name,read_surat_link,download_surat_link,surat_time
,22,81,Surat  At-Takwir,https://www.quran.com/81,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/081.mp3,05:07
,22,82,Surat  Al-Infitar,https://www.quran.com/82,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/082.mp3,04:07
,22,83,Surat  Al-Mutaffifin,https://www.quran.com/83,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/083.mp3,08:50
,22,84,Surat  Al-Inshiqaq,https://www.quran.com/84,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/084.mp3,05:09
,22,85,Surat  Al-Buruj,https://www.quran.com/85,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/085.mp3,05:35
,22,86,Surat  At-Tariq,https://www.quran.com/86,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/086.mp3,03:09
,22,87,Surat  Al-A'la,https://www.quran.com/87,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/087.mp3,04:23
,22,88,Surat  Al-Ghashiyah,https://www.quran.com/88,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/088.mp3,05:33
,22,89,Surat  Al-Fajr,https://www.quran.com/89,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/089.mp3,07:28
,22,90,Surat  Al-Balad,https://www.quran.com/90,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/090.mp3,04:13
,22,91,Surat  Ash-Shams,https://www.quran.com/91,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/091.mp3,03:36
,22,92,Surat  Al-Layl,https://www.quran.com/92,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/092.mp3,04:18
,22,93,Surat  Ad-Duhaa,https://www.quran.com/93,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/093.mp3,02:21
,22,94,Surat  Ash-Sharh,https://www.quran.com/94,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/094.mp3,01:38
,22,95,Surat  At-Tin,https://www.quran.com/95,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/095.mp3,01:50
,22,96,Surat  Al-'Alaq,https://www.quran.com/96,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/096.mp3,03:25
,22,97,Surat  Al-Qadr,https://www.quran.com/97,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/097.mp3,01:23
,22,98,Surat  Al-Bayyinah,https://www.quran.com/98,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/098.mp3,04:11
,22,99,Surat  Az-Zalzalah,https://www.quran.com/99,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/099.mp3,02:02
,22,100,Surat  Al-'Adiyat,https://www.quran.com/100,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/100.mp3,02:19
,22,101,Surat  Al-Qari'ah,https://www.quran.com/101,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/101.mp3,02:01
,22,102,Surat  At-Takathur,https://www.quran.com/102,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/102.mp3,01:47
