id,reader,number,name,read_surat_link,download_surat_link,surat_time
,38,51,Surat  Adh-Dhariyat,https://www.quran.com/51,https://download.quranicaudio.com/quran/abdallah_abdal/051.mp3,08:03
,38,52,Surat  At-Tur,https://www.quran.com/52,https://download.quranicaudio.com/quran/abdallah_abdal/052.mp3,07:48
,38,53,Surat  An-Najm,https://www.quran.com/53,https://download.quranicaudio.com/quran/abdallah_abdal/053.mp3,08:25
,38,54,Surat  Al-Qamar,https://www.quran.com/54,https://download.quranicaudio.com/quran/abdallah_abdal/054.mp3,08:44
,38,55,Surat  Ar-Rahman,https://www.quran.com/55,https://download.quranicaudio.com/quran/abdallah_abdal/055.mp3,10:44
,38,56,Surat  Al-Waqi'ah,https://www.quran.com/56,https://download.quranicaudio.com/quran/abdallah_abdal/056.mp3,10:57
,38,57,Surat  Al-Hadid,https://www.quran.com/57,https://download.quranicaudio.com/quran/abdallah_abdal/057.mp3,13:55
,38,58,Surat  Al-Mujadila,https://www.quran.com/58,https://download.quranicaudio.com/quran/abdallah_abdal/058.mp3,11:06
,38,59,Surat  Al-Hashr,https://www.quran.com/59,https://download.quranicaudio.com/quran/abdallah_abdal/059.mp3,10:27
,38,60,Surat  Al-Mumtahanah,https://www.quran.com/60,https://download.quranicaudio.com/quran/abdallah_abdal/060.mp3,09:35
,38,61,Surat  As-Saf,https://www.quran.com/61,https://download.quranicaudio.com/quran/abdallah_abdal/061.mp3,05:56
,38,62,Surat  Al-Jumu'ah,https://www.quran.com/62,https://download.quranicaudio.com/quran/abdallah_abdal/062.mp3,04:26
,38,63,Surat  Al-Munafiqun,https://www.quran.com/63,https://download.quranicaudio.com/quran/abdallah_abdal/063.mp3,04:50
,38,64,Surat  At-Taghabun,https://www.quran.com/64,https://download.quranicaudio.com/quran/abdallah_abdal/064.mp3,05:48
,38,65,Surat  At-Talaq,https://www.quran.com/65,https://download.quranicaudio.com/quran/abdallah_abdal/065.mp3,06:48
,38,66,Surat  At-Tahrim,https://www.quran.com/66,https://download.quranicaudio.com/quran/abdallah_abdal/066.mp3,07:21
,38,67,Surat  Al-Mulk,https://www.quran.com/67,https://download.quranicaudio.com/quran/abdallah_abdal/067.mp3,08:13
,38,68,Surat  Al-Qalam,https://www.quran.com/68,https://download.quranicaudio.com/quran/abdallah_abdal/068.mp3,07:39
,38,69,Surat  Al-Haqqah,https://www.quran.com/69,https://download.quranicaudio.com/quran/abdallah_abdal/069.mp3,07:05
,38,70,Surat  Al-Ma'arij,https://www.quran.com/70,https://download.quranicaudio.com/quran/abdallah_abdal/070.mp3,05:31
,38,71,Surat  Nuh,https://www.quran.com/71,https://download.quranicaudio.com/quran/abdallah_abdal/071.mp3,05:32
,38,72,Surat  Al-Jinn,https://www.quran.com/72,https://download.quranicaudio.com/quran/abdallah_abdal/072.mp3,06:21
,38,73,Surat  Al-Muzzammil,https://www.quran.com/73,https://download.quranicaudio.com/quran/abdallah_abdal/073.mp3,04:57
,38,74,Surat  Al-Muddaththir,https://www.quran.com/74,https://download.quranicaudio.com/quran/abdallah_abdal/074.mp3,06:10
,38,75,Surat  Al-Qiyamah,https://www.quran.com/75,https://download.quranicaudio.com/quran/abdallah_abdal/075.mp3,03:56
,38,76,Surat  Al-Insan,https://www.quran.com/76,https://download.quranicaudio.com/quran/abdallah_abdal/076.mp3,06:06
,38,77,Surat  Al-Mursalat,https://www.quran.com/77,https://download.quranicaudio.com/quran/abdallah_abdal/077.mp3,05:07
,38,78,Surat  An-Naba,https://www.quran.com/78,https://download.quranicaudio.com/quran/abdallah_abdal/078.mp3,04:56
,38,79,Surat  An-Nazi'at,https://www.quran.com/79,https://download.quranicaudio.com/quran/abdallah_abdal/079.mp3,04:53
,38,80,Surat  'Abasa,https://www.quran.com/80,https://download.quranicaudio.com/quran/abdallah_abdal/080.mp3,04:01
,38,81,Surat  At-Takwir,https://www.quran.com/81,https://download.quranicaudio.com/quran/abdallah_abdal/081.mp3,02:49
,38,82,Surat  Al-Infitar,https://www.quran.com/82,https://download.quranicaudio.com/quran/abdallah_abdal/082.mp3,02:16
,38,83,Surat  Al-Mutaffifin,https://www.quran.com/83,https://download.quranicaudio.com/quran/abdallah_abdal/083.mp3,04:35
,38,84,Surat  Al-Inshiqaq,https://www.quran.com/84,https://download.quranicaudio.com/quran/abdallah_abdal/084.mp3,02:38
,38,85,Surat  Al-Buruj,https://www.quran.com/85,https://download.quranicaudio.com/quran/abdallah_abdal/085.mp3,03:01
,38,86,Surat  At-Tariq,https://www.quran.com/86,https://download.quranicaudio.com/quran/abdallah_abdal/086.mp3,01:49
,38,87,Surat  Al-A'la,https://www.quran.com/87,https://download.quranicaudio.com/quran/abdallah_abdal/087.mp3,02:00
,38,88,Surat  Al-Ghashiyah,https://www.quran.com/88,https://download.quranicaudio.com/quran/abdallah_abdal/088.mp3,02:36
,38,89,Surat  Al-Fajr,https://www.quran.com/89,https://download.quranicaudio.com/quran/abdallah_abdal/089.mp3,03:39
,38,90,Surat  Al-Balad,https://www.quran.com/90,https://download.quranicaudio.com/quran/abdallah_abdal/090.mp3,02:03
,38,91,Surat  Ash-Shams,https://www.quran.com/91,https://download.quranicaudio.com/quran/abdallah_abdal/091.mp3,01:24
,38,92,Surat  Al-Layl,https://www.quran.com/92,https://download.quranicaudio.com/quran/abdallah_abdal/092.mp3,02:00
,38,93,Surat  Ad-Duhaa,https://www.quran.com/93,https://download.quranicaudio.com/quran/abdallah_abdal/093.mp3,01:07
,38,94,Surat  Ash-Sharh,https://www.quran.com/94,https://download.quranicaudio.com/quran/abdallah_abdal/094.mp3,00:43
,38,95,Surat  At-Tin,https://www.quran.com/95,https://download.quranicaudio.com/quran/abdallah_abdal/095.mp3,00:48
,38,96,Surat  Al-'Alaq,https://www.quran.com/96,https://download.quranicaudio.com/quran/abdallah_abdal/096.mp3,01:41
,38,97,Surat  Al-Qadr,https://www.quran.com/97,https://download.quranicaudio.com/quran/abdallah_abdal/097.mp3,00:41
,38,98,Surat  Al-Bayyinah,https://www.quran.com/98,https://download.quranicaudio.com/quran/abdallah_abdal/098.mp3,02:22
,38,99,Surat  Az-Zalzalah,https://www.quran.com/99,https://download.quranicaudio.com/quran/abdallah_abdal/099.mp3,00:58
,38,100,Surat  Al-'Adiyat,https://www.quran.com/100,https://download.quranicaudio.com/quran/abdallah_abdal/100.mp3,01:00
,38,101,Surat  Al-Qari'ah,https://www.quran.com/101,https://download.quranicaudio.com/quran/abdallah_abdal/101.mp3,00:58
,38,102,Surat  At-Takathur,https://www.quran.com/102,https://download.quranicaudio.com/quran/abdallah_abdal/102.mp3,00:50
,38,103,Surat  Al-'Asr,https://www.quran.com/103,https://download.quranicaudio.com/quran/abdallah_abdal/103.mp3,00:24
,38,104,Surat  Al-Humazah,https://www.quran.com/104,https://download.quranicaudio.com/quran/abdallah_abdal/104.mp3,00:57
,38,105,Surat  Al-Fil,https://www.quran.com/105,https://download.quranicaudio.com/quran/abdallah_abdal/105.mp3,00:33
,38,106,Surat  Quraysh,https://www.quran.com/106,https://download.quranicaudio.com/quran/abdallah_abdal/106.mp3,00:31
,38,107,Surat  Al-Ma'un,https://www.quran.com/107,https://download.quranicaudio.com/quran/abdallah_abdal/107.mp3,00:39
,38,108,Surat  Al-Kawthar,https://www.quran.com/108,https://download.quranicaudio.com/quran/abdallah_abdal/108.mp3,00:21
,38,109,Surat  Al-Kafirun,https://www.quran.com/109,https://download.quranicaudio.com/quran/abdallah_abdal/109.mp3,00:45
,38,110,Surat  An-Nasr,https://www.quran.com/110,https://download.quranicaudio.com/quran/abdallah_abdal/110.mp3,00:32
,38,111,Surat  Al-Masad,https://www.quran.com/111,https://download.quranicaudio.com/quran/abdallah_abdal/111.mp3,00:35
,38,112,Surat  Al-Ikhlas,https://www.quran.com/112,https://download.quranicaudio.com/quran/abdallah_abdal/112.mp3,00:17
,38,113,Surat  Al-Falaq,https://www.quran.com/113,https://download.quranicaudio.com/quran/abdallah_abdal/113.mp3,00:30
,38,114,Surat  An-Nas,https://www.quran.com/114,https://download.quranicaudio.com/quran/abdallah_abdal/114.mp3,00:40
